984	121
984	668
984	934
984	817
984	261
984	1124
984	525
984	70
984	1216
984	379
984	312
984	637
984	1045
984	1227
984	565
984	909
984	945
984	982
984	917
984	929
984	672
984	496
984	454
984	481
984	293
984	697
984	919
984	1203
984	881
984	429
984	1175
984	587
984	1230
984	423
984	1191
984	152
984	1213
984	491
984	953
984	808
984	105
984	374
984	1172
984	803
984	675
984	1088
984	519
984	117
984	967
984	984
984	253
984	435
984	292
984	1200
984	605
984	43
984	603
984	448
984	1090
984	267
984	1139
984	790
984	845
984	490
984	1038
984	322
984	48
984	390
984	962
984	401
984	842
984	770
984	987
984	682
984	4
984	1158
984	446
984	145
984	288
984	132
984	588
984	85
984	1069
984	568
984	533
984	838
121	746
121	1003
121	858
121	145
121	298
121	1156
121	808
121	121
121	1250
121	398
668	622
668	875
668	1040
668	690
668	552
668	129
668	380
668	547
668	668
668	145
668	911
668	519
668	770
668	1154
934	934
447	644
644	807
644	262
644	1030
644	53
644	298
644	658
579	1271
579	1175
579	940
259	773
773	1250
773	663
817	1131
817	530
817	256
817	1241
817	643
261	13
261	764
261	921
261	261
1124	1124
1124	256
1124	1119
525	835
525	525
525	256
525	643
70	70
1216	1216
1216	319
1216	343
1216	831
1216	256
1216	550
1216	535
1216	1132
1216	808
1216	29
1216	89
1216	1177
1216	643
764	208
764	1210
764	1033
379	643
925	637
925	424
637	142
637	649
637	1087
637	290
637	973
637	385
637	679
637	481
637	637
637	506
637	355
312	186
312	312
312	1277
312	211
312	1020
312	649
102	818
818	964
818	742
818	954
818	519
818	13
818	517
818	716
841	520
841	168
841	888
841	961
520	168
520	961
520	888
520	300
835	835
431	2
431	890
2	968
2	1162
2	130
2	1199
2	865
2	138
2	2
2	465
2	952
2	1244
2	556
2	248
2	161
2	695
2	86
2	306
2	1005
2	846
2	305
2	108
2	636
2	194
2	112
2	686
2	40
2	807
2	320
2	1224
2	643
114	114
114	1069
1225	949
1225	107
1045	1108
1045	147
1045	162
1045	1045
1045	421
1045	103
1045	896
1227	1227
928	827
928	81
928	842
928	1199
827	705
964	647
964	159
29	550
29	371
129	1075
129	34
129	595
129	866
1075	1239
1213	1213
1213	535
1191	1191
807	455
807	77
807	647
714	61
61	1003
61	690
61	54
61	61
61	496
61	782
61	315
61	430
784	138
784	559
138	138
138	205
138	1016
138	1248
138	1056
138	350
138	468
138	1198
138	699
138	559
138	657
138	497
138	930
138	865
138	169
138	1015
138	310
138	291
138	780
138	952
138	434
138	958
138	42
134	353
134	1203
134	348
134	1154
134	343
134	749
134	647
134	1004
134	145
134	323
1230	1230
510	510
510	846
510	1019
510	479
510	405
510	1005
767	767
767	982
767	344
767	1050
856	1253
1253	1200
1253	749
552	982
552	1128
746	837
746	1175
746	1203
746	808
746	77
746	1133
746	1197
746	878
746	322
1003	793
1003	1203
1003	732
1003	1033
1003	647
1003	929
200	200
200	643
743	962
743	491
743	289
962	491
962	962
962	513
962	788
962	273
962	549
962	643
962	1247
962	1277
962	889
962	649
962	485
962	256
962	808
962	753
962	884
962	289
962	421
962	705
962	263
962	633
962	1229
962	1057
962	137
962	304
553	706
553	522
553	917
706	871
706	1175
706	1131
477	459
477	406
477	678
459	459
459	778
459	451
459	254
459	230
459	256
491	491
491	298
491	753
491	485
491	1247
491	289
491	273
491	256
491	263
205	1019
205	141
205	1005
205	681
860	1028
860	1060
860	28
1028	80
1028	1151
865	1016
865	1005
865	1006
865	498
865	1187
1016	465
1016	130
1016	1005
1016	952
1016	1244
1016	248
1016	320
649	837
649	43
649	1203
649	924
649	808
649	987
649	838
649	145
837	643
837	783
837	1100
837	896
837	1052
837	1229
837	351
1005	930
1005	556
1005	310
1005	717
1005	965
1005	780
1005	21
1005	851
1005	23
1005	906
1005	1138
1005	434
1005	42
1005	1176
1005	468
1005	164
1005	531
1005	1153
1005	169
1005	508
1005	350
1005	958
1005	291
1005	92
1005	156
1005	720
1005	1006
1005	908
1005	1056
1005	143
1005	373
136	682
682	710
682	768
682	572
682	1097
1199	81
1199	1006
1199	1079
1199	141
81	518
81	81
81	805
81	508
81	474
81	32
81	1029
81	468
81	1149
81	536
81	930
762	1174
762	919
762	901
1174	1087
1174	969
1174	206
1174	348
1174	1135
1139	1139
1087	577
1087	919
1130	190
1130	288
190	288
1237	562
562	43
562	282
562	538
562	1246
428	256
428	30
428	980
256	43
256	286
256	909
256	1080
256	390
256	1088
256	105
256	1133
256	1172
256	490
256	673
256	292
256	117
256	672
219	535
219	15
535	120
535	442
535	1164
535	1103
535	356
535	146
535	359
535	645
535	629
535	246
535	234
535	832
535	97
535	98
535	484
535	573
535	840
535	418
535	698
535	436
535	674
535	697
535	1044
535	1053
535	336
535	1113
565	565
945	1250
945	707
945	785
945	858
945	586
945	951
982	982
982	643
917	1231
917	1067
917	1030
929	547
929	288
929	834
929	53
929	786
929	607
929	263
929	485
929	298
672	177
672	672
672	643
672	1132
672	808
672	392
496	808
496	694
842	842
842	643
969	919
969	1033
969	1203
969	1095
258	410
258	882
467	517
517	1089
788	790
788	907
788	1245
788	788
788	675
788	815
788	146
790	731
790	157
790	499
790	335
790	421
790	685
790	450
790	210
790	1183
790	658
790	761
790	688
454	643
454	300
454	808
454	384
481	404
481	952
481	434
481	86
481	643
481	465
481	808
481	481
481	24
481	305
638	1203
638	369
638	98
638	734
638	1236
1203	758
1203	523
1203	857
1203	858
1203	260
1203	388
1203	555
1203	389
1203	242
1203	915
1203	197
1203	957
1203	927
1203	174
1203	189
1203	774
1203	239
1203	1131
1203	648
1203	1236
1203	60
1203	377
1203	757
1203	419
1203	547
1203	1047
1203	53
1203	540
1203	263
1203	947
1203	1132
1203	206
1203	1066
1203	338
1203	596
1203	892
1203	789
1203	991
1203	688
1203	485
1203	658
1203	1093
1203	393
1203	298
1203	1010
1203	1203
1203	1195
1203	398
1203	147
1203	212
1203	998
43	1277
43	1066
43	658
43	1250
43	1241
1073	1064
1073	159
758	1273
444	369
369	227
369	924
369	1112
369	493
905	698
905	366
288	775
288	351
288	313
858	967
858	1269
858	804
409	300
300	152
300	612
300	300
610	435
610	995
610	1196
435	1209
1144	635
1144	50
635	50
635	635
635	1089
635	633
1101	1038
1101	432
1101	943
1101	354
1038	981
1038	432
1038	1233
1038	943
1038	1035
1038	461
1038	1038
1038	354
1038	643
650	40
40	498
40	930
40	1006
40	890
40	1137
193	63
193	48
193	1243
193	116
193	439
193	1245
193	648
48	1277
48	979
1243	633
1243	377
1243	47
1243	731
1243	749
1243	1254
380	647
319	1177
319	319
715	390
390	390
390	452
390	1133
390	45
390	924
633	1021
633	480
633	224
633	1221
633	507
633	1245
1229	298
298	39
298	647
298	298
298	458
298	192
377	1127
377	919
377	1221
377	224
377	647
56	791
56	1082
56	940
791	759
532	951
532	1088
130	953
130	434
