z111.txt0.008	0.095	0.008	0.001	4.488416988416988e-05	0.003433983549600819
z108.txt0.0	0.0	0.0	0.0	0.0	0.0
z62.txt0.001	0.047	0.001	0.0	0.0	0.0015616712758183974
128.txt0.737	0.263	0.385	0.0	0.0	0.1520476190476194
46.txt0.006	0.039	0.006	0.0	0.0	0.0029474370807085854
z183.txt0.0	0.0	0.0	0.0	0.0	0.0
170.txt0.054	0.351	0.044	0.006	0.007783333333333333	0.028144375739757078
S23.txt0.07	0.429	0.028	0.0	0.0	0.026521870760257516
56.txt0.154	0.599	0.153	0.092	0.049533838383838416	0.07738755659923856
106.txt0.0	0.003	0.0	0.0	0.0	3.664498251809758e-05
117.txt0.001	0.038	0.001	0.0	0.0	0.0001326414858732595
160.txt0.0	0.001	0.0	0.0	0.0	1.36986301369863e-05
711005.txt0.0	0.01	0.0	0.0	0.0	1.0649546157114277e-05
z49.txt0.001	0.008	0.001	0.0	0.0	0.0004996883496540065
S105_6.txt0.705	0.295	0.612	0.089	0.1145	0.242309523809525
z297.txt0.002	0.072	0.002	0.0	0.0005232558139534884	0.0008695326285858363
710004_1.txt0.049	0.053	0.002	0.0	0.0	0.005922271966080014
z239.txt0.0	0.004	0.0	0.0	0.0	0.00014195503421309875
z57.txt0.001	0.015	0.001	0.0	0.0	0.0005666331399835636
z110.txt0.0	0.004	0.0	0.0	0.0	8.696163229433387e-06
z188.txt0.0	0.0	0.0	0.0	0.0	0.0
710004_11.txt0.035	0.051	0.0	0.0	0.0	0.004674701115877586
z63.txt0.004	0.061	0.004	0.0	0.0	0.0028031061300673966
z151.txt0.0	0.001	0.0	0.0	0.0	8.333333333333333e-05
S127.txt0.269	0.414	0.172	0.017	0.022083333333333333	0.09154440596383365
234.txt0.001	0.027	0.001	0.0	0.0	0.00014934556755873458
217.txt0.013	0.042	0.009	0.0	0.0	0.00456969480270812
z235.txt0.0	0.01	0.0	0.0	0.0	7.519355701160991e-05
9.txt0.013	0.677	0.013	0.111	0.0029954125114707328	0.006994558545693806
z232.txt0.159	0.31	0.122	0.009	0.01375	0.06147100286624301
z308.txt0.001	0.056	0.001	0.001	0.0001111111111111111	0.0005457315344178328
710002_3.txt0.002	0.017	0.0	0.0	0.0	0.0006117167800915802
123.txt0.51	0.49	0.51	0.0	0.0	0.21285714285714075
z118.txt0.005	0.011	0.005	0.0	0.0	0.00203828473663261
711001.txt0.0	0.054	0.0	0.0	0.0	6.154615278240979e-06
94.txt0.008	0.191	0.008	0.003	0.00029709023197379636	0.0043600673250336055
z173.txt0.0	0.0	0.0	0.0	0.0	0.0
S37.txt0.155	0.512	0.077	0.0	0.0	0.06099874784166285
S32.txt0.025	0.24	0.005	0.0	0.0	0.010017483691783747
z305.txt0.001	0.02	0.0	0.0	0.0	0.0001586316436782594
S78.txt0.0	0.001	0.0	0.0	0.0	1.8115942028985508e-06
710002_5.txt0.008	0.032	0.003	0.0	0.0	0.0025953609352367
710004_14.txt0.021	0.038	0.001	0.0	0.0	0.004226573426573428
101_2.txt0.117	0.378	0.09	0.013	0.012816666666666669	0.048354664288090224
z156.txt0.0	0.0	0.0	0.0	0.0	0.0
S2.txt0.008	0.179	0.004	0.0	0.0	0.004008289897095995
S12.txt0.087	0.548	0.05	0.0	0.0	0.03305529796666863
z169.txt0.0	0.0	0.0	0.0	0.0	0.0
z309.txt0.007	0.266	0.006	0.008	0.0012067142335532124	0.004856277978609318
z50.txt0.001	0.031	0.001	0.0	0.0	0.001209029211052003
z64.txt0.007	0.048	0.007	0.0	0.0	0.0028935414659219923
z43.txt0.03	0.58	0.029	0.01	0.007795828615828615	0.019202212355488853
S26.txt0.003	0.133	0.0	0.0	0.0	0.000669123804098876
S16.txt0.057	0.479	0.025	0.0	0.0	0.025020171269458016
211.txt0.0	0.096	0.0	0.001	2.1739130434782607e-05	0.001066806068194681
z149.txt0.0	0.0	0.0	0.0	0.0	0.0
z176.txt0.0	0.0	0.0	0.0	0.0	0.0
z122.txt0.002	0.039	0.001	0.0	0.0	0.0011327190110499423
140.txt0.0	0.021	0.0	0.0	0.0	4.785325705774994e-05
S125.txt0.026	0.101	0.024	0.0	0.0005	0.013165969524465849
125.txt0.284	0.52	0.252	0.053	0.05075000000000003	0.11829624471246007
z160.txt0.0	0.0	0.0	0.0	0.0	0.0
z304.txt0.0	0.004	0.0	0.0	0.0	1.0332943998476338e-05
S59.txt0.058	0.543	0.024	0.0	0.0	0.024943982311643333
z37.txt0.0	0.002	0.0	0.0	0.0	1.1430064334933543e-05
S52.txt0.104	0.618	0.061	0.0	0.0	0.05043011898755855
710002_1.txt0.003	0.015	0.002	0.0	0.0	0.0011350276281899636
219.txt0.36	0.53	0.347	0.126	0.11813333333333319	0.16175506343072157
706002_1.txt0.246	0.752	0.246	0.536	0.18202973137973147	0.11941728588027058
S22.txt0.087	0.548	0.047	0.0	0.0	0.04015160790773309
124.txt0.544	0.456	0.544	0.208	0.22005000000000033	0.21152073367808608
z189.txt0.0	0.0	0.0	0.0	0.0	0.0
710004_2.txt0.04	0.053	0.005	0.0	0.0	0.007077042402042396
180.txt0.054	0.888	0.054	0.373	0.03570914291170168	0.028866069022157697
z181.txt0.0	0.0	0.0	0.0	0.0	0.0
S124.txt0.094	0.562	0.047	0.0	0.0	0.03862064490020807
706002_2.txt0.214	0.768	0.214	0.339	0.12229796592296617	0.10861691888475833
711010_1.txt0.0	0.428	0.0	0.0	0.0	7.203677553369273e-06
z58.txt0.002	0.01	0.002	0.0	0.0	0.000740133288522314
707001.txt0.01	0.266	0.01	0.006	0.000957934082934083	0.005237171926186455
706001.txt0.018	0.069	0.001	0.0	0.0	0.004377273328492628
S3.txt0.036	0.663	0.034	0.052	0.0073518332627240755	0.016550390053340344
98.txt0.0	0.043	0.0	0.0	0.0	1.1223668433077688e-05
z137.txt0.014	0.068	0.005	0.0	2.9411764705882354e-05	0.00399963430271369
z205.txt0.004	0.019	0.0	0.0	0.0	0.001260948414330767
114.txt0.0	0.001	0.0	0.0	0.0	2.1276595744680852e-05
z178.txt0.0	0.0	0.0	0.0	0.0	0.0
z307.txt0.002	0.129	0.002	0.004	0.00013161630036630036	0.001354025716096015
z147.txt0.0	0.0	0.0	0.0	0.0	0.0
S48.txt0.368	0.544	0.165	0.0	0.0	0.11876113608613643
138.txt0.0	0.002	0.0	0.0	0.0	2.747252747252747e-06
S74.txt0.0	0.014	0.0	0.0	0.0	0.00027468585626958425
z61.txt0.001	0.012	0.001	0.0	0.0	0.0005346965553125803
z165.txt0.0	0.0	0.0	0.0	0.0	0.0
713004.txt0.001	0.018	0.001	0.0	0.0	0.00066768891826883
175.txt0.04	0.275	0.036	0.005	0.0012976190476190477	0.017338712198800194
z48.txt0.0	0.013	0.0	0.0	0.0	0.00027369559558932435
z155.txt0.001	0.001	0.0	0.0	0.0	9.090909090909092e-05
60.txt0.0	0.164	0.0	0.0	0.0	0.00012085068984412225
40.txt0.146	0.699	0.145	0.073	0.02615464535464534	0.0743256734345826
710004_10.txt0.008	0.01	0.0	0.0	0.0	0.0009551698301698303
711002.txt0.042	0.286	0.041	0.004	0.004229304029304029	0.01863163445021097
706005_2.txt0.007	0.018	0.0	0.0	0.0	0.0010721639222955014
z310.txt0.014	0.282	0.013	0.007	0.0015497766122766121	0.00923225277430993
S39.txt0.053	0.441	0.028	0.0	0.0	0.0216556935884677
92.txt0.054	0.611	0.054	0.07	0.015415147928267117	0.03211013823938755
67.txt0.046	0.199	0.002	0.0	0.0	0.010678921297704948
710004_8.txt0.024	0.045	0.003	0.0	0.0	0.005163218725718724
z162.txt0.0	0.0	0.0	0.0	0.0	0.0
710004_13.txt0.01	0.008	0.003	0.0	0.0	0.00173771645021645
S105_1.txt0.297	0.555	0.267	0.115	0.08641666666666666	0.13442174939353776
z145.txt0.0	0.0	0.0	0.0	0.0	0.0
S21.txt0.136	0.496	0.068	0.0	0.0	0.05158710605689232
122.txt0.347	0.547	0.347	0.222	0.23691666666666725	0.15839167409388025
142.txt0.0	0.024	0.0	0.001	8.333333333333333e-05	1.0435429790909668e-05
710004_9.txt0.028	0.057	0.005	0.0	0.0	0.006619784395171388
167.txt0.0	0.0	0.0	0.0	0.0	0.0
z119.txt0.001	0.032	0.001	0.0	0.0	0.0004639141476429682
181.txt0.097	0.65	0.097	0.082	0.026780980130980098	0.045055383350120964
z234.txt0.009	0.266	0.003	0.0	0.0	0.0042723028352294815
S33.txt0.003	0.125	0.0	0.0	0.0	0.001897262976330265
z311.txt0.111	0.514	0.102	0.018	0.020657575757575753	0.05430397148641729
z167.txt0.0	0.0	0.0	0.0	0.0	0.0
215.txt0.496	0.407	0.374	0.065	0.0935	0.17722842712842782
z55.txt0.0	0.021	0.0	0.0	0.0	0.0004307340803340782
z153.txt0.0	0.0	0.0	0.0	0.0	0.0
100.txt0.053	0.338	0.049	0.006	0.005328571428571428	0.025529659542649633
130.txt0.085	0.777	0.085	0.178	0.03567456953363069	0.04375059442235942
126.txt0.675	0.325	0.675	0.0	0.0	0.2208333333333325
z170.txt0.0	0.0	0.0	0.0	0.0	0.0
z299.txt0.0	0.007	0.0	0.0	0.0	1.4242678210702153e-05
z26.txt0.0	0.075	0.0	0.001	8.403361344537815e-06	0.00011061520078846968
z184.txt0.0	0.0	0.0	0.0	0.0	0.0
z192.txt0.0	0.0	0.0	0.0	0.0	0.0
z196.txt0.0	0.0	0.0	0.0	0.0	0.0
z190.txt0.0	0.0	0.0	0.0	0.0	0.0
S105_2.txt0.184	0.643	0.184	0.16	0.08740793650793667	0.0955796716325407
713024.txt0.0	0.006	0.0	0.0	0.0	1.1666839152228209e-05
S29.txt0.037	0.435	0.015	0.0	0.0	0.015467889974779495
z164.txt0.0	0.0	0.0	0.0	0.0	0.0
S84.txt0.0	0.044	0.0	0.0	0.0	6.85076209598537e-05
182.txt0.12	0.698	0.119	0.13	0.032282899861576314	0.058183529889264014
74.txt0.109	0.493	0.099	0.031	0.022292857142857142	0.05759432485158515
71.txt0.136	0.535	0.107	0.031	0.02669999999999999	0.07031200187456091
z67.txt0.006	0.007	0.006	0.0	0.00016666666666666666	0.0016850045026034362
z158.txt0.0	0.0	0.0	0.0	0.0	0.0
161.txt0.0	0.075	0.0	0.0	0.0	1.5703693904765146e-06
z174.txt0.0	0.0	0.0	0.0	0.0	0.0
z161.txt0.0	0.0	0.0	0.0	0.0	0.0
z172.txt0.0	0.0	0.0	0.0	0.0	0.0
z152.txt0.0	0.0	0.0	0.0	0.0	0.0
232.txt0.001	0.003	0.001	0.0	0.0	0.0004046105310811193
68.txt0.113	0.421	0.101	0.02	0.010348015873015873	0.05314410949057271
z177.txt0.0	0.0	0.0	0.0	0.0	0.0
711004.txt0.005	0.078	0.0	0.0	0.0	0.001653979766108587
z146.txt0.0	0.0	0.0	0.0	0.0	0.0
S63.txt0.001	0.691	0.001	0.088	0.00019062479006042737	0.001071103015593108
72.txt0.107	0.417	0.061	0.013	0.010449999999999997	0.04505791884427195
z166.txt0.0	0.0	0.0	0.0	0.0	0.0
S98.txt0.064	0.414	0.058	0.03	0.009780201171377635	0.02903861540488859
75.txt0.034	0.966	0.034	0.0	0.0	0.02621333333333369
710002_4.txt0.003	0.052	0.001	0.001	0.00016666666666666666	0.001206258764136713
713014.txt0.003	0.948	0.003	0.451	0.0026055135207166177	0.0012524381584118679
41.txt0.001	0.999	0.001	0.0	0.0	0.0007863886703383016
S34.txt0.031	0.387	0.016	0.0	0.0	0.01482480528894025
z303.txt0.0	0.025	0.0	0.0	0.0	1.1217522664840122e-05
z143.txt0.076	0.258	0.075	0.003	0.003166666666666667	0.036984141517212674
z182.txt0.0	0.0	0.0	0.0	0.0	0.0
z179.txt0.0	0.0	0.0	0.0	0.0	0.0
z59.txt0.004	0.011	0.004	0.0	0.0	0.0012470848269486457
S50.txt0.345	0.513	0.21	0.0	0.0	0.11230571054762267
710004_15.txt0.017	0.036	0.001	0.0	0.0	0.0030993011202763536
S60.txt0.066	0.652	0.038	0.0	0.0	0.03979609347664707
169.txt0.102	0.339	0.092	0.009	0.008916666666666668	0.048224470225747745
S4.txt0.021	0.39	0.008	0.0	0.0	0.010970099990670792
710002_2.txt0.001	0.015	0.0	0.0	0.0	0.000968664693314062
z195.txt0.0	0.0	0.0	0.0	0.0	0.0
S46.txt0.024	0.262	0.01	0.0	0.0	0.010574934079055364
z68.txt0.002	0.018	0.002	0.0	0.0	0.0010302433956369459
z112.txt0.04	0.926	0.04	0.308	0.01564256488597828	0.018942919035574515
z66.txt0.0	0.009	0.0	0.0	0.0	0.0002200394338955091
197.txt0.003	0.108	0.003	0.0	0.0	0.0019116821778042015
710002_6.txt0.004	0.003	0.001	0.0	0.0	0.0006052287581699347
212.txt0.003	0.082	0.003	0.001	3.4482758620689657e-05	0.00250474674604513
163.txt0.0	0.003	0.0	0.0	0.0	1.117165882912618e-07
10.txt0.017	0.426	0.005	0.0	0.0	0.0073279716472163395
S45.txt0.024	0.504	0.008	0.0	0.0	0.015982539537687617
229.txt0.0	0.0	0.0	0.0	0.0	0.0
706005_1.txt0.001	0.009	0.0	0.0	0.0	0.0003336956772066509
165.txt0.0	0.011	0.0	0.0	0.0	8.255808427982514e-06
713042_1.txt0.0	0.001	0.0	0.0	0.0	3.1360742622385293e-08
34.txt0.047	0.911	0.043	0.0	0.0	0.03851114349176622
z28.txt0.033	0.327	0.028	0.006	0.0034414682539682545	0.014802961225372757
z148.txt0.0	0.0	0.0	0.0	0.0	0.0
157.txt0.328	0.672	0.328	0.0	0.0	0.18577777777778123
z150.txt0.0	0.0	0.0	0.0	0.0	0.0
166.txt0.001	0.109	0.001	0.0	9.090909090909092e-05	2.3225595328817695e-05
z163.txt0.0	0.0	0.0	0.0	0.0	0.0
z159.txt0.0	0.0	0.0	0.0	0.0	0.0
z84.txt0.133	0.0	0.023	0.0	0.0	0.0063930569430569436
z280.txt0.01	0.0	0.006	0.0	0.0005	0.001612470543634763
z144.txt0.0	0.0	0.0	0.0	0.0	0.0
S141.txt0.0	0.0	0.0	0.0	0.0	0.0
z201.txt0.0	0.0	0.0	0.0	0.0	0.0
z287.txt0.004	0.0	0.004	0.0	0.0	0.0006053758852067652
223.txt0.136	0.0	0.124	0.0	0.0102	0.03082451843068995
S6.txt0.05	0.0	0.05	0.0	0.021979927983952745	0.012313299546160941
S135.txt0.008	0.0	0.004	0.0	0.0	0.0012523809523809523
117.txt0.0	0.0	0.0	0.0	0.0	0.0
z193.txt0.0	0.0	0.0	0.0	0.0	0.0
S57.txt0.215	0.771	0.215	0.258	0.1803711344211342	0.1083086150155683
z109.txt0.0	0.0	0.0	0.0	0.0	0.0
S14.txt0.145	0.301	0.028	0.0	0.0	0.03244553449029991
z132.txt0.003	0.052	0.0	0.0	0.0	0.0011641544375370053
237.txt0.0	0.126	0.0	0.0	0.0	5.203137985292132e-05
z220.txt0.0	0.0	0.0	0.0	0.0	0.0
z214.txt0.005	0.0	0.001	0.0	0.0	0.00016666666666666666
z44.txt0.025	0.0	0.012	0.0	0.0015	0.003130626236439383
102.txt0.09	0.0	0.07	0.0	0.00525	0.017725730472351566
z113.txt0.016	0.0	0.001	0.0	0.0	0.0002666666666666667
z40.txt0.001	0.0	0.0	0.0	0.0	0.0
50.txt0.001	0.0	0.0	0.0	0.0	0.0
711010_2.txt0.0	0.089	0.0	0.0	0.0	7.986982723069075e-06
z138.txt0.015	0.038	0.003	0.0	0.0	0.0038706595593404973
192.txt0.012	0.159	0.012	0.002	0.0004187878787878788	0.006454763315118563
z175.txt0.0	0.0	0.0	0.0	0.0	0.0
S129.txt0.056	0.0	0.006	0.0	0.0	0.0022072791329757276
24.txt0.073	0.0	0.018	0.0	0.0	0.0045983405483405486
z25.txt0.001	0.06	0.001	0.0	0.0	0.0005868875820181132
713002.txt0.22	0.733	0.22	0.317	0.12999041514041565	0.11443707943534126
203.txt0.0	0.0	0.0	0.0	0.0	0.0
S115.txt0.008	0.0	0.001	0.0	0.0	0.0003333333333333333
z282.txt0.016	0.0	0.006	0.0	0.0005	0.0017148404933479122
z13.txt0.006	0.0	0.001	0.0	0.0	0.00025
z103.txt0.015	0.0	0.0	0.0	0.0	0.0
z281.txt0.015	0.0	0.011	0.0	0.0008	0.0024939609921412666
96.txt0.1	0.0	0.034	0.0	0.0002857142857142857	0.009811854630282092
z250.txt0.001	0.0	0.001	0.0	0.0	0.00032
z270.txt0.003	0.0	0.003	0.0	0.0004	0.00027576124218592455
118.txt0.002	0.0	0.002	0.0	0.0	0.0002518544328300426
z11.txt0.003	0.0	0.0	0.0	0.0	0.0
z203.txt0.0	0.0	0.0	0.0	0.0	0.0
z171.txt0.0	0.0	0.0	0.0	0.0	0.0
S1.txt0.069	0.684	0.051	0.0	0.0	0.03389268000663025
S51.txt0.018	0.229	0.008	0.0	0.0	0.009392215754236174
713039_3.txt0.153	0.0	0.123	0.0	0.016826623376623377	0.028582186677253534
z139.txt0.176	0.0	0.02	0.0	0.0	0.005401190476190475
z168.txt0.0	0.0	0.0	0.0	0.0	0.0
z93.txt0.001	0.0	0.0	0.0	0.0	0.0
z120.txt0.001	0.0	0.0	0.0	0.0	0.0
z285.txt0.004	0.0	0.003	0.0	0.0	0.0006699399890889253
z95.txt0.001	0.0	0.0	0.0	0.0	0.0
z198.txt0.001	0.0	0.0	0.0	0.0	0.0
z289.txt0.006	0.0	0.004	0.0	0.00025	0.0018117685111398545
z6.txt0.004	0.0	0.0	0.0	0.0	0.0
z284.txt0.002	0.0	0.002	0.0	0.0	0.0002564196625091709
z247.txt0.008	0.0	0.007	0.0	0.0014333333333333333	0.0020985444362320426
z142.txt0.009	0.0	0.003	0.0	0.0	0.0007298701298701298
W8_1.txt0.0	0.0	0.0	0.0	0.0	0.0
z154.txt0.0	0.0	0.0	0.0	0.0	0.0
149.txt0.0	0.0	0.0	0.0	0.0	0.0
z114.txt0.005	0.0	0.002	0.0	0.0	0.0005238095238095238
z5.txt0.012	0.0	0.009	0.0	0.001	0.0022964285714285712
159.txt0.0	0.0	0.0	0.0	0.0	0.0
33.txt0.047	0.953	0.047	0.059	0.0024435215946843857	0.03032908680649473
216.txt0.005	0.062	0.004	0.0	5.263157894736842e-05	0.0027222949711512316
z207.txt0.0	0.0	0.0	0.0	0.0	0.0
z186.txt0.0	0.0	0.0	0.0	0.0	0.0
713027.txt0.0	0.0	0.0	0.0	0.0	0.0
z141.txt0.0	0.0	0.0	0.0	0.0	0.0
z191.txt0.0	0.0	0.0	0.0	0.0	0.0
W13.txt0.0	0.0	0.0	0.0	0.0	0.0
z194.txt0.0	0.0	0.0	0.0	0.0	0.0
202.txt0.0	0.0	0.0	0.0	0.0	0.0
z133.txt0.001	0.042	0.001	0.0	0.0	0.0015561261800755251
228.txt0.129	0.0	0.118	0.0	0.03705405150405149	0.030787199324101674
z258.txt0.003	0.0	0.003	0.0	0.00075	0.0005376435159043855
z76.txt1.0	0.0	0.512	0.0	0.0	0.13786666666666653
S143.txt0.001	0.0	0.001	0.0	0.00075	7.228915662650602e-05
z87.txt0.092	0.0	0.002	0.0	0.0	0.0007619047619047618
z89.txt0.056	0.0	0.028	0.0	0.0005833333333333333	0.0072144664050464834
80.txt0.067	0.0	0.029	0.0	0.0005	0.008468299770118655
z260.txt0.005	0.0	0.005	0.0	0.0	0.0017044912535450383
712004_2.txt0.145	0.0	0.133	0.0	0.031041131091131092	0.031241818873146726
99.txt0.0	0.059	0.0	0.0	0.0	1.0974765659498575e-05
z75.txt0.12	0.0	0.018	0.0	0.0	0.00441573149073149
z208.txt0.009	0.0	0.0	0.0	0.0	0.0
S145.txt0.0	0.0	0.0	0.0	0.0	0.0
z34.txt0.079	0.0	0.029	0.0	0.003	0.008213292263292264
z107.txt0.012	0.0	0.0	0.0	0.0	0.0
W18_2.txt0.34	0.0	0.314	0.0	0.13255	0.0790085005680594
z10.txt0.002	0.0	0.0	0.0	0.0	0.0
z102.txt0.001	0.0	0.0	0.0	0.0	0.0
136.txt0.0	0.0	0.0	0.0	0.0	0.0
706006.txt0.001	0.0	0.0	0.0	0.0	0.0
z286.txt0.006	0.0	0.004	0.0	0.0	0.0009505172153427968
S99.txt0.038	0.0	0.012	0.0	0.0	0.0032077618488360175
z246.txt0.0	0.0	0.0	0.0	0.0	0.0
S71_1.txt0.0	0.0	0.0	0.0	0.0	0.0
W18_1.txt0.395	0.0	0.293	0.0	0.07633333333333328	0.07816763022409315
z269.txt0.009	0.0	0.006	0.0	0.0005833333333333333	0.001219374092502444
z15.txt0.008	0.0	0.0	0.0	0.0	0.0
47.txt0.133	0.0	0.126	0.0	0.030030988455988453	0.0318900088445976
z254.txt0.004	0.0	0.003	0.0	0.00075	0.0006413772584658661
z81.txt0.391	0.0	0.031	0.0	0.0	0.007549999999999999
z259.txt0.006	0.0	0.006	0.0	0.00018181818181818183	0.0013842421924522021
z45.txt0.037	0.0	0.022	0.0	0.001625	0.004454690349801686
87.txt0.122	0.0	0.051	0.0	0.001	0.013177153402153403
z243.txt0.006	0.0	0.006	0.0	0.00014102564102564101	0.0014454061084331576
S71_6.txt0.0	0.0	0.0	0.0	0.0	0.0
S134.txt0.0	0.0	0.0	0.0	0.0	0.0
z180.txt0.0	0.0	0.0	0.0	0.0	0.0
12.txt0.126	0.575	0.117	0.049	0.0448332944832945	0.060627734299828054
145.txt0.0	0.0	0.0	0.0	0.0	0.0
z42.txt0.0	0.0	0.0	0.0	0.0	0.0
S110.txt0.06	0.0	0.057	0.0	0.017369751730897245	0.012307887151641153
S138.txt0.002	0.0	0.002	0.0	0.0005	0.0005476539589442815
712004_1.txt0.124	0.0	0.076	0.0	0.014282539682539681	0.01727469292814421
713035_2.txt0.107	0.0	0.091	0.0	0.012258910533910535	0.024453679105005992
121.txt0.001	0.0	0.0	0.0	0.0	0.0
42.txt0.021	0.0	0.02	0.0	0.0021927109440267336	0.0043780683398378034
z279.txt0.003	0.0	0.003	0.0	0.0005	0.0006353005401677968
35.txt0.115	0.0	0.11	0.0	0.02522605025693261	0.02824451168354541
z16.txt0.001	0.0	0.0	0.0	0.0	0.0
W10.txt0.0	0.0	0.0	0.0	0.0	0.0
z92.txt0.003	0.0	0.0	0.0	0.0	0.0
z265.txt0.007	0.0	0.003	0.0	0.0	0.0006205982115325317
W1_2.txt0.016	0.0	0.016	0.0	0.0	0.005333333333333332
z91.txt0.014	0.0	0.0	0.0	0.0	0.0
z116.txt0.002	0.0	0.0	0.0	0.0	0.0
89.txt0.241	0.0	0.081	0.0	0.0025	0.023660392385392373
z88.txt0.071	0.0	0.012	0.0	0.0	0.0033065129315129308
z245.txt0.006	0.0	0.005	0.0	0.0	0.0016653858481681186
z4.txt0.056	0.0	0.011	0.0	0.0	0.0031666666666666666
z292.txt0.001	0.0	0.0	0.0	0.0	0.0
z98.txt0.003	0.0	0.0	0.0	0.0	0.0
z290.txt0.001	0.0	0.001	0.0	0.0	1.8518518518518518e-05
z271.txt0.002	0.0	0.001	0.0	0.0002222222222222222	0.00039884393063583816
713018.txt0.001	0.0	0.0	0.0	0.0	0.0
101_2.txt0.137	0.0	0.046	0.0	0.007	0.011792424242424241
146.txt0.0	0.0	0.0	0.0	0.0	0.0
z115.txt0.0	0.0	0.0	0.0	0.0	0.0
59.txt0.001	0.0	0.001	0.0	0.0	0.0004997150997150996
W11.txt0.028	0.0	0.001	0.0	0.0005	0.00032051282051282057
W4.txt0.004	0.0	0.004	0.0	0.00015384615384615385	0.0015334428832646627
z8.txt0.008	0.0	0.001	0.0	0.0	0.0003846153846153846
185.txt0.0	0.0	0.0	0.0	0.0	0.0
z264.txt0.0	0.0	0.0	0.0	0.0	0.0
