z311.txt	0.1059	0.513625
z170.txt	2.5e-05	0.0
167.txt	0.0	0.000875
z192.txt	0.0	0.0
z190.txt	2.5e-05	5e-05
S105_2.txt	0.1885	0.646625
z299.txt	7.5e-05	0.00865
z26.txt	0.000125	0.061225
z196.txt	0.0	0.0
z158.txt	0.0	2.5e-05
713024.txt	0.0	0.002525
S29.txt	0.034875	0.423375
161.txt	0.0	0.0739
S84.txt	0.0003	0.044575
182.txt	0.107825	0.6894
74.txt	0.114275	0.480625
z174.txt	2.5e-05	7.5e-05
z164.txt	0.0	2.5e-05
71.txt	0.13215	0.538125
z166.txt	0.0	0.0
z152.txt	5e-05	0.000175
z67.txt	0.001225	0.0143
S98.txt	0.056325	0.418875
z161.txt	0.0	2.5e-05
z179.txt	0.0	0.0
232.txt	0.000175	0.003075
75.txt	0.0287	0.9713
68.txt	0.1089	0.3983
710002_4.txt	0.00395	0.059075
z146.txt	2.5e-05	0.0
z143.txt	0.078925	0.23755
z177.txt	0.0	0.0
711004.txt	0.004775	0.078975
z172.txt	7.5e-05	2.5e-05
163.txt	0.0	0.00165
10.txt	0.013375	0.4264
S63.txt	0.002075	0.70365
S45.txt	0.02985	0.492175
72.txt	0.093425	0.42915
z303.txt	5e-05	0.0392
z59.txt	0.001825	0.015475
z182.txt	0.0	2.5e-05
z195.txt	0.0	0.0
S50.txt	0.361825	0.513325
710004_15.txt	0.017675	0.033525
229.txt	2.5e-05	0.00085
S60.txt	0.082025	0.620375
169.txt	0.1029	0.362825
S46.txt	0.028925	0.264475
706005_1.txt	0.000975	0.006225
S4.txt	0.023325	0.396325
713014.txt	0.002125	0.9522
z68.txt	0.0017	0.0146
713042_1.txt	0.0	0.0017
41.txt	0.0008	0.9992
710002_2.txt	0.00355	0.0131
z112.txt	0.025	0.9412
S34.txt	0.040875	0.40305
166.txt	0.000125	0.105125
z148.txt	0.0	0.0
z66.txt	0.0014	0.0126
197.txt	0.0038	0.119725
z163.txt	2.5e-05	0.0
710002_6.txt	0.00185	0.0033
157.txt	0.3318	0.6682
34.txt	0.048925	0.9116
212.txt	0.006125	0.0718
z28.txt	0.03195	0.35
z144.txt	7.5e-05	7.5e-05
z193.txt	0.0	2.5e-05
S57.txt	0.20715	0.782775
165.txt	7.5e-05	0.012825
z109.txt	2.5e-05	0.00105
S14.txt	0.132325	0.3118
z132.txt	0.003825	0.0414
z159.txt	2.5e-05	0.0
237.txt	0.000125	0.122725
z171.txt	0.0	0.0
S1.txt	0.0724	0.682275
z175.txt	0.0	0.0
711010_2.txt	2.5e-05	0.0852
S51.txt	0.021225	0.217925
z138.txt	0.015125	0.042125
192.txt	0.0121	0.174675
z168.txt	0.0	0.0
z191.txt	2.5e-05	0.0
z186.txt	0.0	2.5e-05
z25.txt	0.00025	0.060025
713002.txt	0.21745	0.732175
z180.txt	0.0	0.0
12.txt	0.116775	0.603975
159.txt	0.0	0.00355
z154.txt	0.0	0.0
33.txt	0.046825	0.953175
216.txt	0.007925	0.064725
z194.txt	0.0	7.5e-05
z133.txt	0.00355	0.0388
206.txt	0.0	0.00595
z47.txt	0.00155	0.01595
713038_3.txt	0.0	0.017625
S121.txt	5e-05	0.012025
713038_2.txt	5e-05	0.19625
z197.txt	0.0	0.0
58.txt	0.009275	0.128125
62.txt	2.5e-05	0.032275
z73.txt	0.011975	0.038975
711011.txt	0.0	0.000475
218.txt	0.326775	0.401675
z54.txt	0.00225	0.018625
105.txt	0.07295	0.92705
z222.txt	0.10795	0.310575
S113.txt	0.0039	0.273925
S58.txt	0.0901	0.70165
S117.txt	0.154525	0.3083
141.txt	0.001025	0.0164
z70.txt	0.001025	0.008875
210.txt	0.005825	0.053175
z135.txt	0.00175	0.033025
z306.txt	0.0008	0.039
713042_2.txt	0.0	0.0015
z157.txt	2.5e-05	0.0
179.txt	0.002625	0.06525
709001.txt	0.026775	0.953875
101_1.txt	0.1298	0.365975
111.txt	0.0	0.00015
19.txt	0.034675	0.320475
z127.txt	0.001625	0.06525
115.txt	0.00045	0.113
164.txt	0.0	0.000775
z56.txt	0.001525	0.014225
z45.txt	0.041	0.8295
z216.txt	0.00325	0.00755
S85.txt	0.0	0.00335
z126.txt	0.000525	0.1535
z187.txt	2.5e-05	0.0
z51.txt	0.00205	0.024175
36.txt	0.0	0.00045
238.txt	0.00015	0.07945
701001.txt	0.0	0.0
61.txt	0.0	0.001925
183.txt	0.07605	0.645525
W16.txt	0.0001	0.43055
73.txt	0.071575	0.313825
162.txt	0.0	0.000225
S91.txt	2.5e-05	0.000425
