S105_4.txt	0.16563342736714268
713001.txt	0.10852442566805519
191.txt	0.11706157738210825
176.txt	0.05741811983226471
S30.txt	0.052810510172113447
S19.txt	0.02970167137270815
710004_4.txt	0.013883666333666334
710004_3.txt	0.01174015151515152
z74.txt	0.009559137678837567
93.txt	0.007404434387918496
701003.txt	0.00803155817359783
222.txt	0.001799464267925866
710004_6.txt	0.006809059812736281
119.txt	0.009902635959801837
z121.txt	0.0017391577929124983
z131.txt	0.0005189864783762756
104.txt	0.0009323922619986462
z217.txt	0.010164141414141414
z35.txt	0.0010964043132063574
z60.txt	0.0016143384186153057
77.txt	0.006648244960446559
148.txt	0.11862888350882297
z124.txt	0.005322298939836999
z53.txt	0.001116416597585979
z65.txt	0.0012454615239808815
S105_3.txt	0.09539300662738731
S105_5.txt	0.08891750930903546
z71.txt	0.0010619617224880383
z128.txt	0.01593071876200503
z72.txt	0.009331437088801622
z69.txt	0.0009388054822324703
178.txt	0.13194011667147906
213.txt	0.2774694083694095
233.txt	0.0005272719640739934
S42.txt	0.015522005032282942
713008.txt	0.006920644194396888
235.txt	0.00021375125742829283
710004_7.txt	0.005870300532800531
S47.txt	0.017861386980536777
220.txt	0.003063899298000285
712001.txt	0.05143825496399037
221.txt	0.1934296661671668
z236.txt	0.00013737819302859274
131.txt	3.571428571428571e-05
z125.txt	0.003274659225288846
64.txt	0.05006461611662256
z129.txt	0.0006421903420085582
z52.txt	0.0012807826716210577
30.txt	0.026511665799799352
236.txt	6.794813913247444e-05
710004_5.txt	0.024333843933843927
z27.txt	0.01504609305463502
S104.txt	0.010474978689259205
231.txt	7.839888029777226e-05
z44.txt	0.009597677020758543
214.txt	0.007388639688241196
710004_12.txt	0.008273922319510551
118.txt	5.525191224977948e-05
z111.txt	0.0017885133564602923
z108.txt	0.0
z62.txt	0.0020009084842091732
128.txt	0.39278095238095206
46.txt	0.004000634518794983
z183.txt	0.0
170.txt	0.03551082198187046
S23.txt	0.04550767361437109
56.txt	0.09402441275161308
106.txt	0.0003295940320379036
117.txt	4.1716226954902034e-05
160.txt	0.0
711005.txt	7.3394205301731455e-06
z49.txt	0.0008771536223944015
S105_6.txt	0.3772956349206368
z297.txt	0.0006745489019059816
710004_1.txt	0.017025583334793856
z239.txt	0.0005305614809010395
z57.txt	0.0006488739825470336
z110.txt	8.430998866268355e-06
z188.txt	0.0
710004_11.txt	0.020523898323898324
z63.txt	0.0022395260827143813
z151.txt	0.0
S127.txt	0.13694938258765676
234.txt	0.0007426678360962644
217.txt	0.0036515946044991645
z235.txt	4.3120392737355644e-05
9.txt	0.00622951666402368
z232.txt	0.08553392428098824
z308.txt	0.0002407046032883687
710002_3.txt	0.0012811353009737577
123.txt	0.35628571428571276
z118.txt	0.0026804589975283804
711001.txt	6.9905059727985465e-06
94.txt	0.005870599054160026
z173.txt	0.0
S37.txt	0.10029129159567556
S32.txt	0.019722163245716084
z305.txt	0.0005400704626220065
S78.txt	0.0
710002_5.txt	0.005297271455666686
710004_14.txt	0.014330475080475077
101_2.txt	0.06366615006780345
z156.txt	0.0
S2.txt	0.007411096847091283
S12.txt	0.043435230760659194
