S105_4.txt0.311	0.268	0.106	0.2791690476190474	0.14382041288191472
713001.txt0.197	0.156	0.021	0.07318142135642147	0.09780274186082466
191.txt0.202	0.313	0.109	0.15210913253413258	0.10081926170534802
176.txt0.102	0.031	0.003	0.018828968253968247	0.050283553605017565
S30.txt0.095	0.0	0.0	0.0	0.03888752183202678
S19.txt0.058	0.0	0.0	0.0	0.015536962002903904
710004_4.txt0.025	0.0	0.0	0.0	0.0043234792984793
710004_3.txt0.021	0.0	0.0	0.0	0.003261507936507938
z74.txt0.008	0.0	0.0	0.0	0.0038329911325299527
93.txt0.016	0.008	0.001	0.0006473754900070689	0.006831865504450504
701003.txt0.012	0.0	0.0	0.0	0.0027888660376012373
222.txt0.006	0.0	0.0	0.0	0.0021273281033416624
710004_6.txt0.014	0.0	0.0	0.0	0.002693305305805306
119.txt0.018	0.002	0.0	0.0007083333333333333	0.008422632393203032
z121.txt0.001	0.0	0.0	0.0	0.0007270222256164507
z131.txt0.0	0.0	0.0	0.0	0.000558521990466883
104.txt0.0	0.0	0.0	0.0	0.0004880159663749547
z217.txt0.016	0.0	0.0	0.0	0.0031534992784992785
z35.txt0.002	0.003	0.0	9.19337606837607e-05	0.0008874622316823546
77.txt0.011	0.0	0.0	0.0	0.004750183183652155
148.txt0.248	0.184	0.029	0.10809761904761928	0.11108235469556821
z60.txt0.002	0.0	0.0	0.0	0.0010831737127370044
z53.txt0.003	0.0	0.0	0.0	0.0010253772977330345
z124.txt0.011	0.0	0.0	0.0	0.0038677031799467954
z65.txt0.001	0.0	0.0	0.0	0.001218464638669674
S105_3.txt0.164	0.122	0.02	0.08873405483405478	0.08683160145146057
S105_5.txt0.165	0.0	0.0	0.0	0.0658364716210245
z71.txt0.0	0.0	0.0	0.0	0.00010666666666666667
z128.txt0.022	0.001	0.003	0.01183186813186813	0.014790433378312878
z72.txt0.016	0.0	0.0	0.0003269230769230769	0.007656256709224771
z69.txt0.0	0.0	0.0	0.0	0.00034185313104817766
178.txt0.271	0.039	0.009	0.04708333333333336	0.12064789041293343
213.txt0.528	0.022	0.0	0.03	0.17586569264069316
233.txt0.003	0.0	0.0	0.0	0.0012619516003164611
S42.txt0.028	0.0	0.0	0.0	0.011512987569683221
713008.txt0.013	0.001	0.0	0.00014285714285714284	0.006021269013106753
235.txt0.0	0.0	0.0	0.0	8.262233439259403e-05
710004_7.txt0.017	0.0	0.0	0.0	0.003090945165945166
S47.txt0.028	0.0	0.0	0.0	0.012312084426054496
220.txt0.005	0.0	0.0	0.0	0.003487364095545405
712001.txt0.104	0.0	0.0	0.001	0.021918970980000375
221.txt0.356	0.103	0.006	0.10233333333333328	0.1577850006202951
z236.txt0.0	0.0	0.0	0.0	0.0001707390359289094
131.txt0.0	0.0	0.0	0.0	0.00010994329572140444
z125.txt0.008	0.0	0.0	0.0	0.003276258758471
64.txt0.095	0.0	0.0	0.0	0.02644720248927478
z129.txt0.001	0.009	0.001	5.859284963358199e-05	0.000864356373546843
z52.txt0.004	0.0	0.0	0.0	0.001587705410078873
30.txt0.046	0.014	0.003	0.005221953046953047	0.025526541075307652
236.txt0.0	0.0	0.0	0.0	4.342681380596261e-05
710004_5.txt0.043	0.0	0.0	0.0	0.006662284937284934
z27.txt0.027	0.011	0.0	0.0033236652236652234	0.016379488617352632
S104.txt0.015	0.0	0.0	0.0	0.006496287674430529
231.txt0.001	0.0	0.0	0.0	0.0003048017844394149
z44.txt0.016	0.003	0.0	0.0027833333333333334	0.00841455160395551
214.txt0.008	0.0	0.0	0.0	0.0037173030603384317
710004_12.txt0.012	0.0	0.0	0.0	0.0017866633366633367
118.txt0.001	0.0	0.0	3.846153846153846e-05	0.0005625167147997445
z111.txt0.002	0.001	0.0	1.5384615384615384e-05	0.0016519889276067365
z108.txt0.0	0.0	0.0	0.0	0.0
z62.txt0.004	0.0	0.0	0.0002857142857142857	0.002452760189279203
128.txt0.754	0.0	0.0	0.0	0.15913095238095254
46.txt0.003	0.0	0.0	0.0	0.0021668189079714984
z183.txt0.0	0.0	0.0	0.0	0.0
170.txt0.061	0.015	0.0	0.009858333333333332	0.02957388444212279
S23.txt0.068	0.0	0.0	0.0	0.026398580965013484
56.txt0.173	0.087	0.016	0.05772889610389619	0.0827974929523829
106.txt0.0	0.0	0.0	0.0	1.25e-05
117.txt0.0	0.0	0.0	0.0	6.853733621566638e-05
160.txt0.001	0.0	0.0	0.0	6.106870229007633e-05
711005.txt0.0	0.0	0.0	0.0	1.5211785763344455e-05
z49.txt0.0	0.0	0.0	0.0	0.00037296259275833256
S105_6.txt0.717	0.07	0.0	0.107	0.24096031746031826
z297.txt0.003	0.001	0.0	2.7985739750445633e-05	0.001208299931956687
710004_1.txt0.031	0.0	0.0	0.0	0.004367016725104961
z239.txt0.0	0.0	0.0	0.0	0.00013799193930772878
z57.txt0.001	0.0	0.0	0.0	0.0006353061944644787
z110.txt0.0	0.0	0.0	0.0	2.882498333867e-06
z188.txt0.0	0.0	0.0	0.0	0.0
710004_11.txt0.035	0.0	0.0	0.0	0.0055994476112123165
z63.txt0.001	0.0	0.0	0.0	0.0018772955927004716
z151.txt0.0	0.0	0.0	0.0	7.142857142857142e-05
S127.txt0.238	0.019	0.0	0.028833333333333332	0.09185638626938973
234.txt0.0	0.0	0.0	0.0	9.179611284615596e-05
217.txt0.014	0.001	0.0	0.0005	0.004968846373732073
z235.txt0.0	0.0	0.0	0.0	4.543998341615367e-05
9.txt0.021	0.123	0.007	0.0037833770867513397	0.00875885714560206
z232.txt0.153	0.005	0.0	0.005916666666666666	0.057344887499467714
z308.txt0.002	0.0	0.0	0.0	0.0008183010811556628
710002_3.txt0.0	0.0	0.0	0.0	0.0006624306000852782
123.txt0.491	0.0	0.0	0.0	0.21557142857142655
z118.txt0.002	0.0	0.0	0.0	0.001147175195087764
711001.txt0.0	0.0	0.0	0.0	4.239544576940107e-06
94.txt0.005	0.004	0.002	0.00043733115127417966	0.0037869799437675374
z305.txt0.0	0.001	0.0	2e-05	0.0002842127412196839
z173.txt0.0	0.0	0.0	0.0	0.0
S37.txt0.17	0.0	0.0	0.0	0.06430801176408968
