z297.txt	0.000975	0.000225	0.0735	0.000475
S127.txt	0.245475	0.02125	0.424975	0.0184
710004_1.txt	0.0299	2.5e-05	0.045375	5e-05
z239.txt	0.0007	0.0	0.00505	0.0
711001.txt	0.0	0.0	0.0423	0.0
z57.txt	0.001525	2.5e-05	0.015375	5e-05
94.txt	0.00935	0.003325	0.184975	0.00525
z110.txt	5e-05	0.0	0.00365	0.0
z173.txt	5e-05	0.0	5e-05	0.0
z156.txt	0.0	0.0	0.0	0.0
z305.txt	0.000675	0.0	0.023325	7.5e-05
S37.txt	0.16795	0.0	0.47665	0.0
S2.txt	0.01105	0.0	0.18325	0.0
234.txt	0.000275	5e-05	0.031	0.0001
S32.txt	0.026925	0.0	0.2339	0.0
217.txt	0.011575	0.00015	0.0475	0.000275
S12.txt	0.076675	0.0	0.54145	0.0
z235.txt	0.0002	0.0	0.010225	2.5e-05
z169.txt	2.5e-05	0.0	0.0	0.0
z176.txt	0.0	0.0	2.5e-05	0.0
z309.txt	0.01295	0.004175	0.254875	0.006275
9.txt	0.014625	0.0145	0.680925	0.1173
z160.txt	2.5e-05	0.0	2.5e-05	0.0
z50.txt	0.003225	5e-05	0.026325	2.5e-05
z122.txt	0.00375	0.0	0.04415	0.0
z232.txt	0.155375	0.00915	0.30725	0.008875
S78.txt	0.0	0.0	0.000675	0.0
z64.txt	0.004825	0.0001	0.046975	0.000225
z43.txt	0.02335	0.013375	0.572175	0.016275
z118.txt	0.00365	2.5e-05	0.0226	2.5e-05
z308.txt	0.00105	0.00015	0.058125	0.000125
S26.txt	0.00215	0.0	0.135825	0.0
z149.txt	0.0	0.0	0.0	0.0
710002_5.txt	0.00765	0.0	0.03125	2.5e-05
710002_3.txt	0.0025	0.0	0.017475	0.0
z304.txt	0.0002	0.0	0.006675	0.0
710004_14.txt	0.0265	0.0	0.037375	0.0
S16.txt	0.05215	0.0	0.4715	0.0
S59.txt	0.061025	0.0	0.536675	0.0
123.txt	0.4987	0.0	0.5013	0.0
101_2.txt	0.1305	0.014725	0.365925	0.0127
211.txt	0.003525	0.000475	0.085525	0.0005
140.txt	0.00045	0.0	0.0265	0.0
S125.txt	0.033375	0.0008	0.100325	0.00095
z189.txt	0.0	0.0	0.0	0.0
125.txt	0.2949	0.061875	0.504475	0.053425
710004_2.txt	0.0382	5e-05	0.054175	2.5e-05
124.txt	0.538475	0.313125	0.461525	0.220675
711010_1.txt	0.0	0.0	0.452125	0.0
98.txt	5e-05	2.5e-05	0.05025	5e-05
z181.txt	0.0	0.0	0.0	0.0
S124.txt	0.11755	0.0	0.554875	0.0
z137.txt	0.00885	0.0	0.0646	2.5e-05
180.txt	0.05945	0.0587	0.888375	0.37705
z37.txt	2.5e-05	0.0	0.00135	0.0
z205.txt	0.004525	0.0	0.0261	0.0
138.txt	0.0	0.0	0.00075	0.0
706002_2.txt	0.248425	0.235475	0.730125	0.330875
S52.txt	0.123225	0.0	0.6212	0.0
z147.txt	0.0	0.0	2.5e-05	0.0
710002_1.txt	0.00345	0.0	0.018425	0.0
S74.txt	0.00165	0.0	0.01465	0.0
z58.txt	0.001325	2.5e-05	0.013025	0.0
z61.txt	0.0021	0.0	0.018575	7.5e-05
219.txt	0.359075	0.145775	0.551625	0.133625
707001.txt	0.008625	0.003175	0.26975	0.0037
713004.txt	0.00085	0.0	0.014675	0.000125
706001.txt	0.0185	0.0	0.06085	0.0
706002_1.txt	0.26125	0.26125	0.736	0.519575
S48.txt	0.37485	0.0	0.52385	0.0
S3.txt	0.027825	0.01625	0.681125	0.057875
S22.txt	0.09845	0.0	0.547675	0.0
114.txt	0.0005	0.0	0.003325	0.0
175.txt	0.035775	0.0045	0.256225	0.004475
z165.txt	2.5e-05	0.0	2.5e-05	0.0
z155.txt	0.000175	0.0	0.0005	0.0
z48.txt	0.001425	7.5e-05	0.014625	0.0
z145.txt	0.0	0.0	2.5e-05	0.0
S21.txt	0.148675	0.0	0.475425	0.0
60.txt	0.00035	0.0002	0.185275	0.001325
122.txt	0.35555	0.242025	0.530925	0.22345
40.txt	0.143075	0.055475	0.70765	0.084225
z153.txt	0.0	0.0	0.0	0.0
z162.txt	2.5e-05	0.0	2.5e-05	0.0
710004_10.txt	0.0098	0.0	0.012975	0.0
z167.txt	0.0	0.0	0.0	0.0
710004_13.txt	0.01015	0.0	0.01575	0.0
711002.txt	0.03805	0.007075	0.3113	0.00915
706005_2.txt	0.0067	0.0	0.025975	0.0
100.txt	0.049475	0.01295	0.3391	0.01245
S39.txt	0.048925	0.0	0.4329	0.0
142.txt	2.5e-05	0.0	0.02355	0.0
215.txt	0.493325	0.062225	0.404425	0.061175
z310.txt	0.024325	0.006025	0.2777	0.00785
92.txt	0.062875	0.03945	0.614375	0.076075
130.txt	0.084075	0.07265	0.759125	0.16685
z55.txt	0.00205	2.5e-05	0.016975	2.5e-05
67.txt	0.038775	0.0	0.173425	0.0
S105_1.txt	0.298875	0.114775	0.550525	0.110875
710004_9.txt	0.029425	0.00015	0.050975	2.5e-05
710004_8.txt	0.026825	0.0	0.040875	0.0
126.txt	0.6663	0.0	0.3337	0.0
z119.txt	0.000825	0.0	0.0287	5e-05
181.txt	0.0969	0.0669	0.690625	0.09815
z234.txt	0.01085	0.0	0.242125	0.0
S33.txt	0.0051	0.0	0.143675	0.0
z184.txt	2.5e-05	0.0	0.0	0.0
167.txt	0.0	0.0	0.000475	0.0
z311.txt	0.102425	0.028125	0.517925	0.02555
z170.txt	5e-05	0.0	2.5e-05	0.0
z192.txt	0.0	0.0	2.5e-05	0.0
z190.txt	5e-05	0.0	7.5e-05	0.0
z196.txt	0.0	0.0	0.0	0.0
z26.txt	0.0004	5e-05	0.062075	2.5e-05
S105_2.txt	0.190775	0.151575	0.64515	0.16365
z299.txt	5e-05	0.0	0.007875	0.0
713024.txt	5e-05	0.0	0.002375	0.0
z158.txt	0.0	0.0	0.0	0.0
S29.txt	0.035225	0.0	0.420225	0.0
z164.txt	2.5e-05	0.0	0.0	0.0
S84.txt	0.0001	0.0	0.04355	0.0
182.txt	0.10835	0.07215	0.689875	0.105775
161.txt	0.0	0.0	0.0743	0.0
74.txt	0.11365	0.032775	0.4835	0.028475
z174.txt	0.0	0.0	0.0	0.0
71.txt	0.13585	0.0318	0.536575	0.0281
z67.txt	0.00145	2.5e-05	0.012475	0.0
z152.txt	2.5e-05	0.0	0.0001	0.0
z161.txt	0.0	0.0	2.5e-05	0.0
z166.txt	0.0	0.0	5e-05	0.0
S98.txt	0.0594	0.0198	0.4151	0.0291
232.txt	0.0001	0.0	0.00345	0.0
z177.txt	0.0	0.0	5e-05	0.0
68.txt	0.113125	0.018825	0.39205	0.0196
711004.txt	0.003925	0.0	0.0788	0.0
z179.txt	0.0	0.0	0.0	0.0
75.txt	0.027525	0.0	0.972475	0.0
z172.txt	2.5e-05	0.0	2.5e-05	0.0
710002_4.txt	0.00305	0.000125	0.057975	0.00015
z146.txt	0.0	0.0	0.0	0.0
S63.txt	0.0022	0.001925	0.70245	0.0897
z143.txt	0.079825	0.008125	0.234225	0.0056
72.txt	0.090925	0.01145	0.434025	0.01135
163.txt	0.0	0.0	0.001675	0.0
z303.txt	0.000125	2.5e-05	0.037925	0.0
z195.txt	0.0	0.0	0.0	0.0
10.txt	0.01385	0.0	0.4295	0.0
z59.txt	0.001775	0.0	0.0145	0.0
S45.txt	0.0311	0.0	0.490825	0.0
z148.txt	0.0	0.0	0.0	0.0
S50.txt	0.367	0.0	0.513375	0.0
S46.txt	0.029575	0.0	0.270675	0.0
z182.txt	0.0	0.0	0.0	0.0
710004_15.txt	0.017325	0.0	0.036575	0.0
713042_1.txt	0.0	0.0	0.001275	0.0
z68.txt	0.00175	2.5e-05	0.015875	5e-05
S60.txt	0.0847	0.0	0.6189	0.0
157.txt	0.333825	0.0	0.666175	0.0
229.txt	2.5e-05	0.0	0.0005	0.0
169.txt	0.102825	0.016125	0.36095	0.01445
713014.txt	0.002075	0.002075	0.949725	0.448425
z112.txt	0.025725	0.025525	0.9412	0.309825
S4.txt	0.02345	0.0	0.3966	0.0
706005_1.txt	0.000925	0.0	0.0062	0.0
34.txt	0.046125	0.0	0.91575	0.0
710002_2.txt	0.004075	0.0	0.0129	0.0
41.txt	0.000725	0.0	0.999275	0.0
z28.txt	0.0348	0.008675	0.35095	0.008275
z66.txt	0.001175	2.5e-05	0.0122	0.0
S34.txt	0.0403	0.0	0.40335	0.0
197.txt	0.0037	0.000775	0.12035	0.0014
710002_6.txt	0.001625	0.0	0.004075	0.0
212.txt	0.006175	0.0005	0.070775	0.00065
166.txt	7.5e-05	2.5e-05	0.10405	0.0001
z163.txt	2.5e-05	0.0	5e-05	0.0
165.txt	7.5e-05	0.0	0.01335	0.0
z144.txt	7.5e-05	0.0	2.5e-05	0.0
z193.txt	0.0	0.0	5e-05	0.0
z159.txt	0.0	0.0	0.0	0.0
S57.txt	0.2087	0.2087	0.781575	0.248475
z109.txt	2.5e-05	0.0	0.001125	0.0
S14.txt	0.130675	0.0	0.3078	0.0
z132.txt	0.0031	5e-05	0.043225	0.0
237.txt	0.0001	5e-05	0.123225	0.0013
z171.txt	0.0	0.0	0.0	0.0
z175.txt	0.0	0.0	0.0	0.0
S1.txt	0.073225	0.0	0.683525	0.0
S51.txt	0.0206	0.0	0.213925	0.0
z191.txt	0.0	0.0	2.5e-05	0.0
711010_2.txt	5e-05	0.0	0.086875	0.0
z138.txt	0.01525	0.0	0.043	0.0
192.txt	0.012075	0.002025	0.181675	0.003175
z186.txt	0.0	0.0	0.0	0.0
z25.txt	0.000425	0.0001	0.060925	0.000225
z168.txt	2.5e-05	0.0	0.0	0.0
713002.txt	0.21925	0.21925	0.7305	0.3256
159.txt	0.0	0.0	0.00315	0.0
z154.txt	0.0	0.0	2.5e-05	0.0
z180.txt	0.0	0.0	0.0	0.0
12.txt	0.1159	0.0619	0.6045	0.063225
33.txt	0.04505	0.0429	0.95495	0.045925
216.txt	0.006825	0.000275	0.06635	0.000525
z194.txt	2.5e-05	0.0	0.0	0.0
z133.txt	0.00375	2.5e-05	0.0383	0.0
206.txt	7.5e-05	0.0	0.006375	0.0
z47.txt	0.001875	0.0	0.016	0.0
z197.txt	0.0	0.0	0.0	0.0
62.txt	0.0	0.0	0.03015	7.5e-05
S121.txt	5e-05	0.0	0.0121	0.0
713038_3.txt	0.0	0.0	0.01965	0.0
711011.txt	0.0	0.0	0.00055	0.0
58.txt	0.009775	0.0008	0.131375	0.0013
z73.txt	0.011425	5e-05	0.036725	7.5e-05
713038_2.txt	5e-05	2.5e-05	0.193725	0.00015
218.txt	0.332875	0.0	0.395725	0.0
S117.txt	0.15365	0.0092	0.304125	0.0088
z222.txt	0.105625	0.01035	0.311325	0.009475
z306.txt	0.0006	7.5e-05	0.038475	5e-05
z54.txt	0.002075	5e-05	0.019625	2.5e-05
S58.txt	0.09265	0.0	0.698275	0.0
105.txt	0.073825	0.0	0.926175	0.0
141.txt	0.00115	2.5e-05	0.017175	5e-05
S113.txt	0.00455	0.00245	0.270075	0.007175
z157.txt	2.5e-05	0.0	0.0	0.0
z70.txt	0.000725	0.0	0.008525	0.0
210.txt	0.006	0.0002	0.053825	0.000175
179.txt	0.00285	0.0	0.06695	0.0
z135.txt	0.0017	5e-05	0.0319	2.5e-05
713042_2.txt	0.0	0.0	0.0013	0.0
709001.txt	0.026025	0.026025	0.953575	0.594275
101_1.txt	0.1312	0.0148	0.3716	0.0131
111.txt	2.5e-05	0.0	0.00015	0.0
19.txt	0.03625	0.009275	0.3215	0.011625
z127.txt	0.001475	0.0	0.0641	0.000175
115.txt	0.000225	0.00015	0.113925	0.001025
164.txt	0.0	0.0	0.000475	0.0
z56.txt	0.001175	0.0	0.0145	0.0
z45.txt	0.04185	0.0418	0.83245	0.2175
z216.txt	0.0037	0.0	0.008525	0.0
S85.txt	0.0	0.0	0.0031	0.0
z126.txt	0.000675	0.000225	0.15015	0.002225
z187.txt	0.0	0.0	0.0	0.0
z51.txt	0.00215	0.0	0.02355	0.0
36.txt	0.0	0.0	0.00015	0.0
238.txt	0.000125	2.5e-05	0.079225	0.000375
701001.txt	0.0	0.0	0.0	0.0
61.txt	2.5e-05	0.0	0.00165	0.0
183.txt	0.0747	0.0542	0.649675	0.083975
W16.txt	7.5e-05	0.0	0.427775	0.0
73.txt	0.073975	0.009025	0.31115	0.0086
162.txt	0.0	0.0	0.000175	0.0
S91.txt	2.5e-05	0.0	0.0005	0.0
