S105_4.txt	0.1628156831203938
713001.txt	0.10658501977452597
191.txt	0.11167593555285511
176.txt	0.05736653396435582
S30.txt	0.05214062398183023
S19.txt	0.031488138855729396
710004_4.txt	0.014447110741855326
710004_3.txt	0.011607770701520682
z74.txt	0.006191044897905191
93.txt	0.006424800129101876
222.txt	0.002134915738533763
701003.txt	0.008932917438717646
710004_6.txt	0.007557463537924077
119.txt	0.008458110433366214
z121.txt	0.001140238268509891
z131.txt	0.0012951810048471711
104.txt	0.0008732868148041362
z217.txt	0.008888267703658588
z35.txt	0.0011791258715605555
z60.txt	0.0009593512191097219
77.txt	0.005795609323523307
148.txt	0.11755002185994104
z124.txt	0.006520888044311164
z53.txt	0.0008736738045283219
z65.txt	0.0011733628077523076
S105_3.txt	0.09872245398530954
S105_5.txt	0.0865958692799481
z71.txt	0.0005843140857699008
z128.txt	0.019178755560910865
z72.txt	0.010417925731257655
z69.txt	0.00044754484271506583
178.txt	0.1366274520935086
213.txt	0.2637158766233746
233.txt	0.00046639219856699487
S42.txt	0.01642225981597052
713008.txt	0.005540136537380234
235.txt	0.0002196105532077123
710004_7.txt	0.009008080685654212
S47.txt	0.019847183385734192
220.txt	0.003289254083730684
712001.txt	0.050406841263311346
221.txt	0.18383841736737871
z236.txt	0.0001914369231402031
131.txt	0.00015625767044892514
z125.txt	0.0031428032376048785
64.txt	0.05110263732220333
z129.txt	0.0009614740612848974
z52.txt	0.0012469908869649868
30.txt	0.026808620698960384
236.txt	0.00016152511817949533
710004_5.txt	0.023157263847263913
z27.txt	0.01798637013772538
S104.txt	0.011070569106800817
231.txt	0.0001423798630075961
z44.txt	0.010059276626008631
214.txt	0.006059158868032393
710004_12.txt	0.007318310094991689
118.txt	8.713743343255648e-05
z111.txt	0.001964242584356211
z108.txt	5.355940355940356e-05
z62.txt	0.0024842247932788117
128.txt	0.36730119047618903
46.txt	0.0038720743873030777
z183.txt	1.6783216783216783e-05
170.txt	0.03537566233740374
S23.txt	0.044489112361908924
56.txt	0.08636107186434641
106.txt	0.0002652754649216305
